"1132074290986278912^'which do you like better  microsoft or apple? -- microsoft'^2019-05-25^00:01:58^1593"
"1132218539107061760^'black sun with rays hiring: database engineer - microsoft sql - greenplum - postgresql - public trust bigdata dba sql washington techjobs devjobs ballot box with check apply now white right pointing index'^2019-05-25^09:35:09^41"
"1132218556773355520^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^09:35:14^25"
"1132218585227464704^'rt : i'm recruiting for a full-time research program manager role at microsoft research cambridge  combine your passion for world-cl'^2019-05-25^09:35:20^3984"
"1132218591254859777^'apple loop: apple confirms new iphone  microsoft's macos invasion  ugly iphone xr leaks - forbes'^2019-05-25^09:35:22^5"
"1132218593851170816^'leaked images reveal microsoft's purple xbox one s for fortnite fans news tech'^2019-05-25^09:35:23^1557"
"1132218594195136512^'rt : how to migrate windows server  r fsmo roles to windows server  windowsserver azops'^2019-05-25^09:35:23^122"
"1132218597621678081^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^09:35:23^6"
"1132218602508181504^'microsoft white space research i read it some time ago but don't know it current status'^2019-05-25^09:35:25^62"
"1132218609617571840^'lele pons attends iheartradio music awards at microsoft theater in la'^2019-05-25^09:35:26^40"
"1132218632954683393^'rt : make sure you update wsus and/or configmgr to support windows  '^2019-05-25^09:35:32^8"
"1132218639296413696^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^09:35:33^232"
"1132218650197397504^'which do you like better  microsoft or apple? -- linux'^2019-05-25^09:35:36^1387"
"1132218661232697344^'microsoft files patent forcomputer mind control?'^2019-05-25^09:35:39^10"
"1132227654281834498^'rt : microsoft is putting the sexy into unsexy software i never thought i'd say this  but microsoft's latest sizzle video makes'^2019-05-25^10:11:23^389"
"1132227666457890816^'rt : microsoft pulls huawei laptops from official online store:'^2019-05-25^10:11:26^344"
"1132227709378138112^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^10:11:36^322"
"1132227746061537280^'i'm optimistic huawei will survive without android  unlike microsoft(windows)  nokia(symbian) blackberry ila kazi wataipata  watu tumekariri android and iphone smiling face with open mouth and cold sweatperson raising both hands in celebrationemoji modifier fitzpatrick type-'^2019-05-25^10:11:45^543"
"1132227770866642944^'rt : no reason to trust microsoft or any other big tech giant  or any intelligence or law enforcement agencies for election inte'^2019-05-25^10:11:51^480"
"1132227778437423104^'currently waiting for someone to say ""thats why playstation is better"" pssst its not winking face'^2019-05-25^10:11:52^2618"
"1132227793515962368^'rt : microsoft has created a purple xbox one s console for fortnite fans leaked images have revealed exactly what it looks like'^2019-05-25^10:11:56^186"
"1132227812256026624^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^10:12:00^34"
"1132227824012681216^'developer odata lives! -year-old restful api protocol put to new use in age of blazor and core back in   i asked microsoft about the status of odata -- the restful api protocol it developed back in'^2019-05-25^10:12:03^94"
"1132227825682001921^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^10:12:04^50"
"1132227833336619008^'project xcloud rolling out to 'europe  asia  and north america ' microsoft offers update on xbox game streaming - windows central'^2019-05-25^10:12:05^68"
"1132227848985616384^'minecraft ravager animation apple java microsoft ravager windows xbox windows android animatedgif animation minecraft gif'^2019-05-25^10:12:09^11"
"1132227886398824448^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^10:12:18^858"
"1132227889271848960^'microsoft build  highlights in under  minutes'^2019-05-25^10:12:19^258"
"1132227918330040321^'rt : looking for a formativetechtool to put formative assessment best practices into action? find out how microsoft forms ar'^2019-05-25^10:12:26^3526"
"1132227929008726016^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^10:12:28^16733"
"1132227936466063361^'sorry this is destined to fail microsoft/nokia combination cannot even get traction on mobile software space'^2019-05-25^10:12:30^265"
"1132227945471324166^'rt : need a  level session on securing microsoft teams? register today for the free webinar for partners and guests! learn a'^2019-05-25^10:12:32^278"
"1132227974076534784^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^10:12:39^83"
"1132227989029163008^'rt : microsoft has created a purple xbox one s console for fortnite fans leaked images have revealed exactly what it looks like'^2019-05-25^10:12:43^628"
"1132228011233894400^'rt : leaked images reveal microsoft's purple xbox one s for fortnite fans'^2019-05-25^10:12:48^787"
"1132228022583664640^'rt : azurestack at its core is iaas learn how you can modernize your vms by running them in the azure cloud which you can'^2019-05-25^10:12:51^542"
"1132228031685070848^'rt : enhanced attachment support for paginated reports e-mail subscriptions is now available'^2019-05-25^10:12:53^4335"
"1132228046856085504^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^10:12:56^366"
"1132228049137754112^'rt : search box changes in modern sharepoint and onedrive experiences - on the microsoft tech community'^2019-05-25^10:12:57^2824"
"1132228097544282113^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^10:13:08^773"
"1132228131861831680^'rt : israeli software is ""guarding"" our elections what could go wrong? this is clearly crossing the line!'^2019-05-25^10:13:17^1470"
"1132228203274219520^'rt : iam platform curated tweet big data as a service market growing at a cagr of +% is set to register us$  milli'^2019-05-25^10:13:34^676"
"1132228267224649729^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^10:13:49^10"
"1132228273403060225^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^10:13:50^83"
"1132228292218691584^'as an example of what a piece of malware windows  is  it's user account control (i have administrator privileges in the professional version) blocked its own services program (microsoft management console) it is windows that is the virus  which is why i block all updates'^2019-05-25^10:13:55^1519"
"1132228300934393856^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^10:13:57^70"
"1132228355376504832^'rt : i'm recruiting for a full-time research program manager role at microsoft research cambridge  combine your passion for world-cl'^2019-05-25^10:14:10^723"
"1132228358882942976^'heard microsoft translate is better and i actually agree (i tried it)'^2019-05-25^10:14:11^1107"
"1132228360157958145^'""minecraft earth is set to be the next big ar game  which will help catalyze mass adoption of mobile ar while presenting a major opportunity for ar headset makers by serving as an initial touch-point for ar experiences"" via'^2019-05-25^10:14:11^325"
"1132228371495247872^'microsoft xbox one x - tb - latest model w/ games + headset (  bids )'^2019-05-25^10:14:14^858"
"1132228402549628928^'and the campus with moto  where i expressed my desire to build company as large as microsoft  and they asked how!!!'^2019-05-25^10:14:21^309"
"1132228404906995712^'rt : microsoft has created a purple xbox one s console for fortnite fans leaked images have revealed exactly what it looks like'^2019-05-25^10:14:22^161"
"1132228406714732544^'after apple  microsoft is now demanding us government to comply with gdpr!'^2019-05-25^10:14:22^4601"
"1132228420367192069^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^10:14:25^202"
"1132228429275963393^'microsoft surface laptop skin top sticker red geekery computer accessories microsoftsurface'^2019-05-25^10:14:27^18"
"1132228459495854081^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^10:14:35^24"
"1132228464231292928^'after apple  microsoft is now demanding us government to comply with gdpr!'^2019-05-25^10:14:36^7839"
"1132228469176373249^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-25^10:14:37^171"
"1132228564072448005^'when you are microsoft and the only way you have to push your console is fortnite smh'^2019-05-25^10:15:00^246"
"1132228591813578753^'rt mapping data flow performance and tuning guide in azure data factory azure microsoft datafactory devops sysadmin'^2019-05-25^10:15:06^9111"
"1132228647539154944^'rt : can you handle a camera well? proficient in microsoft excel? worked on a production set before? i might have a full time j'^2019-05-25^10:15:20^222"
"1132228652475846658^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^10:15:21^53"
"1132228662139523072^'rt : every xbox one title will be playable on project xcloud microsoft'^2019-05-25^10:15:23^0"
"1132228664081436673^'rt : patreon request for it elf my current ranking for piece of shit tech companies that can suck my balls:  adobe  wacom '^2019-05-25^10:15:23^161"
"1132228694691536897^'hey there my name is microsoft can i crash at your place weary face'^2019-05-25^10:15:31^362"
"1132228728975699969^'microsoft has a cool new tool to help you increase your productivity come join us for this special session where we will show you what microsoftteams is and how it can benefit your business'^2019-05-25^10:15:39^155"
"1132228768083382272^'rt : i'm recruiting for a full-time research program manager role at microsoft research cambridge  combine your passion for world-cl'^2019-05-25^10:15:48^590"
"1132228788354408449^'rt : thumbs up sign what's next ?'^2019-05-25^10:15:53^4"
